#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2016 03 31 23 50 120  7.9  9.5  2.04  9.09  6.00  88 1020.5  25.6  25.6  19.6 99.0 99.00
2016 04 01 00 50 116  7.9  9.6  1.98  7.69  5.90 109 1020.9  25.4  25.6  20.1 99.0 99.00
2016 04 01 01 50 113  8.6 10.0  2.13  9.09  5.96  84 1021.0  25.5  25.6  19.9 99.0 99.00
2016 04 01 02 50 115  9.9 11.5  2.02 10.00  5.97  33 1020.8  25.4  25.6  20.0 99.0 99.00
2016 04 01 03 50 112  9.2 11.2  1.93  8.33  5.59  82 1020.9  25.4  25.6  19.9 99.0 99.00
2016 04 01 04 50 112  9.2 10.6  2.07  8.33  5.84  94 1020.7  25.4  25.6  19.4 99.0 99.00
2016 04 01 05 50 115  8.8 10.6  2.25  9.09  6.11  65 1020.0  25.3  25.5  19.8 99.0 99.00
2016 04 01 06 50 117  8.4 11.1  1.99  9.09  5.86  56 1019.2  25.3  25.5  19.6 99.0 99.00
2016 04 01 07 50 114  7.6  8.7  2.04  8.33  5.71  74 1019.1  25.2  25.5  19.3 99.0 99.00
2016 04 01 08 50 116  7.8  9.6  2.18  7.69  6.12  90 1019.3  25.2  25.5  19.6 99.0 99.00
2016 04 01 09 50 113  7.5 10.1  2.19  8.33  6.18  97 1019.9  25.2  25.5  19.9 99.0 99.00
2016 04 01 10 50 118  9.2 10.9  2.02  7.69  5.84 102 1020.3  25.2  25.5  19.7 99.0 99.00
2016 04 01 11 50 117  8.0  9.7  2.09  8.33  5.97  76 1020.8  25.4  25.5  19.8 99.0 99.00
2016 04 01 12 50 117  7.9  9.2  2.14  7.14  6.03  91 1021.2  25.3  25.5  20.0 99.0 99.00
2016 04 01 13 50 123  7.8  9.4  2.19  7.69  5.92  80 1021.3  25.5  25.6  20.1 99.0 99.00
2016 04 01 14 50 123  7.1  8.5  1.92  8.33  5.76  80 1021.3  25.4  25.6  19.9 99.0 99.00
2016 04 01 15 50 123  7.2  8.9  1.97  8.33  5.70  97 1020.9  25.4  25.7  19.9 99.0 99.00
2016 04 01 16 50 118  7.7  9.1  1.97  7.69  5.90  85 1020.4  25.3  25.7  19.9 99.0 99.00
2016 04 01 17 50 121  7.8  9.0  2.09  8.33  6.14 104 1019.8  25.5  25.7  19.6 99.0 99.00
2016 04 01 18 50 121  8.5 10.2  1.89  8.33  5.79  69 1019.2  25.5  25.7  19.6 99.0 99.00
2016 04 01 19 50 117  7.3  8.4  1.94  8.33  5.75  86 1018.8  25.3  25.7  19.6 99.0 99.00
2016 04 01 20 50 115  7.8  9.4  1.92  7.69  5.87 111 1018.5  25.5  25.7  19.5 99.0 99.00
2016 04 01 21 50 115  6.8  8.4  1.92  7.14  5.83  99 1018.6  25.6  25.7  19.9 99.0 99.00
2016 04 01 22 50 142  4.3  6.4  1.77  7.69  5.66  80 1018.9  23.9  25.7  19.7 99.0 99.00
2016 04 01 23 50 108  8.8 10.8  1.88  7.14  5.86 106 1018.9  25.4  25.6  20.2 99.0 99.00
2016 04 02 00 50 109  8.9 10.5  1.98  8.33  5.88  94 1019.3  25.3  25.6  20.0 99.0 99.00
2016 04 02 01 50 109  9.3 11.1  1.87  8.33  5.61  85 1019.9  25.3  25.5  19.9 99.0 99.00
2016 04 02 02 50 104  8.8 10.9  2.05  9.09  5.94  92 1020.2  25.0  25.5  20.5 99.0 99.00
2016 04 02 03 50 108  7.1  8.3  1.99  8.33  5.82 100 1020.4  25.1  25.5  20.4 99.0 99.00
2016 04 02 04 50 104  7.6  8.7  2.03  8.33  5.94  92 1019.5  25.0  25.5  20.4 99.0 99.00
2016 04 02 05 50 107  8.4  9.9  1.70  7.14  5.60 105 1018.4  25.2  25.5  20.0 99.0 99.00
2016 04 02 06 50 103  7.9  9.2  1.90  7.69  5.67 105 1017.8  25.0  25.5  19.9 99.0 99.00
2016 04 02 07 50 111  7.8  9.2  2.00  7.69  5.91 105 1017.1  25.0  25.5  20.2 99.0 99.00
2016 04 02 08 50 108  7.3  8.3  1.85  7.69  5.62  99 1017.1  25.0  25.5  20.5 99.0 99.00
2016 04 02 09 50 111  8.0  9.6  1.94  8.33  5.89 116 1017.0  25.0  25.5  20.3 99.0 99.00
2016 04 02 10 50 109  8.1  9.6  1.93  7.69  6.01 104 1017.9  25.1  25.5  20.6 99.0 99.00
2016 04 02 11 50 111  6.9  8.0  1.88  8.33  6.00 101 1018.5  25.4  25.5  20.6 99.0 99.00
2016 04 02 12 50 127  6.9  8.6  1.82  9.09  5.73  83 1018.9  25.5  25.5  20.5 99.0 99.00
2016 04 02 13 50 126  7.1  8.4  1.75  8.33  5.72  89 1019.0  25.6  25.5  20.5 99.0 99.00
