#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2016 01 31 23 50  83  9.3 11.5  1.68  7.14  4.91 100 1013.4  27.0  27.4  21.8 99.0 99.00
2016 02 01 00 50  87 10.1 11.7  1.78  6.25  5.01  95 1014.0  27.0  27.3  21.1 99.0 99.00
2016 02 01 01 50  90 10.2 11.6  1.76  6.67  4.98  99 1014.4  27.1  27.3  21.6 99.0 99.00
2016 02 01 02 50  82 10.0 11.7  1.68  6.25  4.89  96 1014.7  27.0  27.3  22.1 99.0 99.00
2016 02 01 03 50  83 10.5 12.8  1.88  6.67  5.04  99 1014.3  26.9  27.3  22.3 99.0 99.00
2016 02 01 04 50  81 10.1 12.6  1.86  6.67  5.00  91 1014.1  26.9  27.3  22.3 99.0 99.00
2016 02 01 05 50  82 10.1 12.2  1.94  7.14  5.18  98 1013.6  26.8  27.3  22.6 99.0 99.00
2016 02 01 06 50  84 10.3 12.1  2.03  7.14  5.21  92 1012.9  26.8  27.3  22.4 99.0 99.00
2016 02 01 07 50  92 10.1 11.6  2.01  6.67  5.20  97 1012.4  26.8  27.3  22.3 99.0 99.00
2016 02 01 08 50  95  9.7 11.5  2.05  7.14  5.28  98 1012.5  26.8  27.3  21.9 99.0 99.00
2016 02 01 09 50  87  9.9 11.9  2.04  7.14  5.29 106 1012.9  26.7  27.3  22.2 99.0 99.00
2016 02 01 10 50  83  9.8 12.1  1.89  7.14  5.25  93 1013.6  26.7  27.3  22.1 99.0 99.00
2016 02 01 11 50  87 10.1 11.7  2.01  7.14  5.23  96 1014.0  26.9  27.3  22.0 99.0 99.00
2016 02 01 12 50  84  8.8 10.8  1.94  6.67  5.25  95 1014.6  26.8  27.3  22.6 99.0 99.00
2016 02 01 13 50  86  9.9 12.1  1.99  6.67  5.37  97 1015.2  27.1  27.3  22.2 99.0 99.00
2016 02 01 14 50  87  9.5 10.7  1.92  7.14  5.17  93 1015.5  27.0  27.3  22.5 99.0 99.00
2016 02 01 15 50  87  9.6 10.8  1.90  6.67  5.21 100 1015.1  27.0  27.3  22.4 99.0 99.00
2016 02 01 16 50  83  9.8 11.8  1.92  6.67  5.12  94 1014.2  26.9  27.3  22.6 99.0 99.00
2016 02 01 17 50  82  9.4 11.3  2.02  7.14  5.35  91 1013.2  26.9  27.4  22.7 99.0 99.00
2016 02 01 18 50  82  9.1 10.6  2.01  6.67  5.25 100 1012.2  26.9  27.4  22.6 99.0 99.00
2016 02 01 19 50  79  8.9 10.5  1.88  7.14  5.22  88 1011.7  27.0  27.4  22.4 99.0 99.00
2016 02 01 20 50  79  8.8 10.6  1.70  7.14  5.10  89 1011.7  26.9  27.4  22.3 99.0 99.00
2016 02 01 21 50  89  8.9 11.0  1.80  7.14  5.18  92 1011.9  27.2  27.4  22.5 99.0 99.00
2016 02 01 22 50  81 10.0 11.5  1.65  7.69  4.95  90 1012.1  27.0  27.4  22.5 99.0 99.00
