#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2016 08 31 23 50 203  2.3  3.2  1.00  9.09  6.62  60 1019.0  28.7  29.9  23.6 99.0 99.00
2016 09 01 00 50 215  3.1  4.0  0.96  8.33  6.46  62 1019.6  28.8  29.8  23.2 99.0 99.00
2016 09 01 01 50 233  3.5  4.5  0.91  8.33  6.22  73 1019.7  28.7  29.7  23.5 99.0 99.00
2016 09 01 02 50 234  2.6  3.3  0.90  9.09  6.22  39 1019.6  28.6  29.7  23.3 99.0 99.00
2016 09 01 03 50 226  3.6  4.4  0.96  8.33  6.66  52 1019.2  28.5  29.7  23.7 99.0 99.00
2016 09 01 04 50 214  3.3  4.2  1.05  9.09  6.93  59 1018.8  28.4  29.7  24.0 99.0 99.00
2016 09 01 05 50 197  2.7  3.7  0.93 10.00  6.56  49 1018.6  28.3  29.6  24.3 99.0 99.00
2016 09 01 06 50 215  2.2  3.0  0.92  9.09  6.44  71 1018.5  28.3  29.6  24.1 99.0 99.00
2016 09 01 07 50 187  2.2  3.0  0.96 10.81  6.77  43 1018.5  28.4  29.6  23.9 99.0 99.00
2016 09 01 08 50 198  3.1  4.0  1.07 10.81  7.15  54 1018.8  28.4  29.6  23.6 99.0 99.00
2016 09 01 09 50 193  2.2  3.0  1.17  9.09  7.52  60 1019.4  28.4  29.5  23.3 99.0 99.00
2016 09 01 10 50 148  1.2  2.1  1.11 10.81  7.04  64 1019.8  28.7  29.6  23.2 99.0 99.00
2016 09 01 11 50 193  4.8  5.8  1.16 10.00  7.40  57 1019.9  27.5  29.6  23.1 99.0 99.00
2016 09 01 12 50 184  3.0  3.8  1.13  9.09  7.21  61 1020.6  28.5  29.6  23.5 99.0 99.00
2016 09 01 13 50 207  2.6  3.4  1.09  9.09  7.22  63 1021.0  28.5  29.7  24.0 99.0 99.00
2016 09 01 14 50 175  4.0  4.9  1.03 10.00  6.95  71 1020.6  28.6  29.9  24.0 99.0 99.00
2016 09 01 15 50 190  4.0  5.1  0.93  9.09  6.76  64 1020.2  28.9  30.0  23.4 99.0 99.00
2016 09 01 16 50 182  3.8  4.9  0.91  9.09  6.67  60 1020.1  29.0  30.1  24.3 99.0 99.00
2016 09 01 17 50 214  4.5  7.7  0.94  8.33  6.58  98 1019.7  28.6  30.0  24.3 99.0 99.00
2016 09 01 18 50 256  1.4  1.8  0.91 10.00  6.20  89 1019.7  28.7  30.0  24.3 99.0 99.00
2016 09 01 19 50 255  4.4  5.6  1.03  7.14  6.74 109 1019.4  28.7  30.0  23.7 99.0 99.00
2016 09 01 20 50 245  2.5  3.4  0.98  8.33  6.69 115 1019.7  29.4  30.0  24.2 99.0 99.00
2016 09 01 21 50 230  2.9  3.8  0.96  8.33  6.47 104 1019.9  29.5  29.9  23.4 99.0 99.00
2016 09 01 22 50 240  1.7  2.0  1.00  7.69  6.63  96 1020.4  29.0  29.8  23.4 99.0 99.00
2016 09 01 23 50 237  2.5  3.3  1.05  7.69  6.63 107 1020.8  29.0  29.9  23.4 99.0 99.00
2016 09 02 00 50 237  1.9  2.7  0.99  8.33  6.49  99 1021.3  29.0  29.8  23.2 99.0 99.00
2016 09 02 01 50 225  2.0  2.9  0.97  7.14  6.64 119 1021.7  28.9  29.8  23.5 99.0 99.00
2016 09 02 02 50 223  1.7  2.5  0.97 10.00  6.75  71 1021.7  28.8  29.7  23.2 99.0 99.00
2016 09 02 03 50 234  1.7  2.6  0.98  7.69  6.89 113 1021.6  28.7  29.7  23.5 99.0 99.00
2016 09 02 04 50 223  1.9  2.7  0.98 10.81  6.81  32 1021.2  28.6  29.6  23.9 99.0 99.00
2016 09 02 05 50 233  2.7  3.4  0.95 11.43  6.64  42 1020.7  28.6  29.6  23.6 99.0 99.00
2016 09 02 06 50 239  2.5  3.4  0.92  7.69  6.75 102 1020.4  28.5  29.6  23.5 99.0 99.00
2016 09 02 07 50 239  2.7  3.4  1.01 10.00  7.12  59 1020.4  28.5  29.6  23.3 99.0 99.00
2016 09 02 08 50 237  2.3  3.1  0.94 10.00  7.00  53 1020.4  28.4  29.6  24.0 99.0 99.00
2016 09 02 09 50 228  2.4  3.4  1.00 10.00  7.12  78 1020.9  28.4  29.5  23.9 99.0 99.00
