#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2016 07 01 00 00  79  8.8 11.0 99.00 99.00 99.00 999 1015.7  28.1  28.5  24.5 99.0 99.00 
2016 07 01 00 10  79  8.7 10.9 99.00 99.00 99.00 999 1015.7  28.1  28.4  24.6 99.0 99.00 
2016 07 01 00 20  79  8.7 10.7 99.00 99.00 99.00 999 1015.8  28.1  28.5  24.3 99.0 99.00 
2016 07 01 00 30  81  8.9 11.0 99.00 99.00 99.00 999 1015.9  28.1  28.4  24.5 99.0 99.00 
2016 07 01 00 40  77  9.0 10.9  1.87  7.14  5.44  95 1016.0  28.0  28.4  24.5 99.0 99.00 
2016 07 01 00 50  74  8.9 11.7 99.00 99.00 99.00 999 1016.0  28.0  28.4  24.6 99.0 99.00 
2016 07 01 01 00  72  9.5 11.3 99.00 99.00 99.00 999 1016.1  28.0  28.4  24.3 99.0 99.00 
2016 07 01 01 10  74  9.2 11.6 99.00 99.00 99.00 999 1016.2  28.0  28.4  24.2 99.0 99.00 
2016 07 01 01 20  72  9.2 11.6 99.00 99.00 99.00 999 1016.4  28.1  28.5  24.3 99.0 99.00 
2016 07 01 01 30  72  8.8 11.3 99.00 99.00 99.00 999 1016.5  28.1  28.4  24.3 99.0 99.00 
2016 07 01 01 40  72  8.5 10.8  1.80  7.14  5.34  96 1016.5  28.1  28.4  24.5 99.0 99.00 
2016 07 01 01 50  72  9.1 11.2 99.00 99.00 99.00 999 1016.6  28.0  28.4  24.0 99.0 99.00 
2016 07 01 02 00  73  9.0 11.1 99.00 99.00 99.00 999 1016.6  28.1  28.5  23.8 99.0 99.00 
2016 07 01 02 10  73  9.2 11.0 99.00 99.00 99.00 999 1016.6  28.1  28.4  23.8 99.0 99.00 
2016 07 01 02 20  72  9.2 12.0 99.00 99.00 99.00 999 1016.7  28.1  28.4  24.0 99.0 99.00 
2016 07 01 02 30  76  9.3 11.6 99.00 99.00 99.00 999 1016.7  28.1  28.4  24.0 99.0 99.00 
2016 07 01 02 40  74  9.2 11.5  1.78  7.69  5.34 101 1016.7  28.1  28.4  24.3 99.0 99.00 
2016 07 01 02 50  74  9.0 11.3 99.00 99.00 99.00 999 1016.8  28.1  28.4  24.3 99.0 99.00 
2016 07 01 03 00  73  9.4 11.1 99.00 99.00 99.00 999 1016.8  28.2  28.4  24.1 99.0 99.00 
2016 07 01 03 10  76  8.5 10.5 99.00 99.00 99.00 999 1016.8  28.2  28.4  24.3 99.0 99.00 
2016 07 01 03 20  74  8.6 10.7 99.00 99.00 99.00 999 1016.8  28.2  28.4  24.5 99.0 99.00 
2016 07 01 03 30  75  8.6 10.7 99.00 99.00 99.00 999 1016.8  28.1  28.4  24.5 99.0 99.00 
2016 07 01 03 40  77  9.5 11.9  2.00  7.14  5.45  96 1016.7  28.2  28.4  24.2 99.0 99.00 
2016 07 01 03 50  77  9.3 12.1 99.00 99.00 99.00 999 1016.7  28.3  28.4  23.9 99.0 99.00 
2016 07 01 04 00  73  9.0 11.0 99.00 99.00 99.00 999 1016.6  28.2  28.4  24.2 99.0 99.00 
2016 07 01 04 10  75  9.0 11.7 99.00 99.00 99.00 999 1016.3  28.2  28.4  24.0 99.0 99.00 
2016 07 01 04 20  72  8.9 11.0 99.00 99.00 99.00 999 1016.1  28.1  28.4  24.3 99.0 99.00 
2016 07 01 04 30  72  8.9 11.3 99.00 99.00 99.00 999 1016.0  28.1  28.4  24.2 99.0 99.00 
2016 07 01 04 40  71  8.8 11.0  1.80  7.14  5.26 103 1015.9  28.1  28.4  24.1 99.0 99.00 
2016 07 01 04 50  69  9.3 11.0 99.00 99.00 99.00 999 1015.6  28.1  28.4  23.9 99.0 99.00 
2016 07 01 05 00  70  9.1 11.1 99.00 99.00 99.00 999 1015.5  28.1  28.4  24.0 99.0 99.00 
2016 07 01 05 10  72  8.9 11.0 99.00 99.00 99.00 999 1015.4  28.1  28.4  24.3 99.0 99.00 
2016 07 01 05 20  68  8.8 10.8 99.00 99.00 99.00 999 1015.2  28.1  28.4  24.4 99.0 99.00 
