#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2016 08 01 00 00 147  7.5  8.9 99.00 99.00 99.00 999 1010.7  27.4  29.2  26.0 99.0 99.00 
2016 08 01 00 10 149  7.6  8.9 99.00 99.00 99.00 999 1010.6  27.4  29.2  25.9 99.0 99.00 
2016 08 01 00 20 150  8.2 10.2 99.00 99.00 99.00 999 1010.6  27.4  29.2  25.6 99.0 99.00 
2016 08 01 00 30 147  8.6 10.5 99.00 99.00 99.00 999 1010.7  27.6  29.1  25.5 99.0 99.00 
2016 08 01 00 40 144  9.4 11.2  1.80  8.33  5.80  62 1010.9  27.8  29.1  25.7 99.0 99.00 
2016 08 01 00 50 140  8.7 10.6 99.00 99.00 99.00 999 1011.1  27.9  29.1  26.2 99.0 99.00 
2016 08 01 01 00 136  9.0 11.0 99.00 99.00 99.00 999 1011.4  28.0  29.1  26.3 99.0 99.00 
2016 08 01 01 10 137  9.1 11.0 99.00 99.00 99.00 999 1011.6  27.9  29.1  26.0 99.0 99.00 
2016 08 01 01 20 133  9.4 11.7 99.00 99.00 99.00 999 1011.6  28.1  29.1  26.1 99.0 99.00 
2016 08 01 01 30 134  9.6 12.0 99.00 99.00 99.00 999 1011.7  28.2  29.1  26.1 99.0 99.00 
2016 08 01 01 40 133 10.3 12.1  1.75  8.33  5.50  64 1011.7  28.2  29.1  26.0 99.0 99.00 
2016 08 01 01 50 129 10.7 13.0 99.00 99.00 99.00 999 1011.8  28.3  29.0  26.2 99.0 99.00 
2016 08 01 02 00 131 10.8 12.8 99.00 99.00 99.00 999 1011.9  28.2  29.0  26.1 99.0 99.00 
2016 08 01 02 10 128 10.9 13.4 99.00 99.00 99.00 999 1011.9  28.2  29.0  26.0 99.0 99.00 
2016 08 01 02 20 129 11.1 14.1 99.00 99.00 99.00 999 1011.8  28.3  29.0  26.1 99.0 99.00 
2016 08 01 02 30 132 11.4 13.8 99.00 99.00 99.00 999 1011.7  28.4  29.1  26.2 99.0 99.00 
2016 08 01 02 40 131 11.2 13.8  1.88  8.33  5.44  71 1011.8  28.4  29.1  26.4 99.0 99.00 
2016 08 01 02 50 130 11.4 13.8 99.00 99.00 99.00 999 1012.0  28.3  29.1  26.3 99.0 99.00 
2016 08 01 03 00 131 12.2 15.1 99.00 99.00 99.00 999 1012.0  28.2 999.0  26.1 99.0 99.00 
2016 08 01 03 10 124 12.5 15.1 99.00 99.00 99.00 999 1012.2  28.0  29.1  25.8 99.0 99.00 
2016 08 01 03 20 117 12.0 15.0 99.00 99.00 99.00 999 1012.3  27.5  29.1  26.0 99.0 99.00 
2016 08 01 03 30 112 12.5 15.7 99.00 99.00 99.00 999 1012.3  27.1  29.0  25.5 99.0 99.00 
2016 08 01 03 40 111 10.5 13.3  2.20  7.14  5.62  65 1012.2  27.2  29.0  26.1 99.0 99.00 
2016 08 01 03 50 120 11.9 15.7 99.00 99.00 99.00 999 1012.2  27.9  29.0  26.4 99.0 99.00 
2016 08 01 04 00 121 12.6 16.2 99.00 99.00 99.00 999 1012.2  28.5  29.0  26.1 99.0 99.00 
2016 08 01 04 10 121 12.4 15.0 99.00 99.00 99.00 999 1012.1  28.7  29.0  26.1 99.0 99.00 
2016 08 01 04 20 120 11.8 15.2 99.00 99.00 99.00 999 1012.0  28.8  29.0  26.1 99.0 99.00 
2016 08 01 04 30 118 12.5 15.1 99.00 99.00 99.00 999 1011.8  28.8  29.0  25.8 99.0 99.00 
2016 08 01 04 40 118 11.9 14.8  2.65  9.09  5.89  61 1011.7  28.9  29.0  25.8 99.0 99.00 
2016 08 01 04 50 118 11.5 14.8 99.00 99.00 99.00 999 1011.6  28.9  29.0  26.0 99.0 99.00 
2016 08 01 05 00 115 11.4 13.8 99.00 99.00 99.00 999 1011.8  28.9  29.0  26.2 99.0 99.00 
2016 08 01 05 10 116 11.8 14.2 99.00 99.00 99.00 999 1012.0  28.9  29.0  25.9 99.0 99.00 
2016 08 01 05 20 120 11.6 13.8 99.00 99.00 99.00 999 1012.0  29.0  29.0  25.9 99.0 99.00 
2016 08 01 05 30 122 11.2 13.4 99.00 99.00 99.00 999 1012.0  29.0  29.0  26.1 99.0 99.00 
2016 08 01 05 40 118 10.9 14.2  2.96  9.09  6.33  62 1012.0  29.0  29.0  26.3 99.0 99.00 
2016 08 01 05 50 116 11.0 14.8 99.00 99.00 99.00 999 1011.9  28.9  29.0  26.2 99.0 99.00 
2016 08 01 06 00 117 11.3 14.0 99.00 99.00 99.00 999 1011.9  28.9  29.0  25.9 99.0 99.00 
2016 08 01 06 10 114 10.5 13.1 99.00 99.00 99.00 999 1011.8  29.0  29.0  26.1 99.0 99.00 
