#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2016 06 01 00 00 104  7.9  9.5 99.00 99.00 99.00 999 1012.8  27.9  28.4  26.0 99.0 99.00 
2016 06 01 00 10 103  7.6  9.8 99.00 99.00 99.00 999 1013.0  28.2  28.4  26.6 99.0 99.00 
2016 06 01 00 20 102  8.9 11.0 99.00 99.00 99.00 999 1013.1  28.2  28.4  26.4 99.0 99.00 
2016 06 01 00 30 105  8.5 10.3 99.00 99.00 99.00 999 1013.2  28.3  28.3  26.3 99.0 99.00 
2016 06 01 00 40 105  8.6 10.2  1.54  6.67  5.03  89 1013.4  28.2  28.3  25.9 99.0 99.00 
2016 06 01 00 50 104  7.7  9.6 99.00 99.00 99.00 999 1013.3  28.3  28.3  26.3 99.0 99.00 
2016 06 01 01 00 102  8.2  9.9 99.00 99.00 99.00 999 1013.4  28.3  28.4  26.4 99.0 99.00 
2016 06 01 01 10 101  8.8 10.8 99.00 99.00 99.00 999 1013.4  28.3  28.3  26.4 99.0 99.00 
2016 06 01 01 20 100  8.4 10.2 99.00 99.00 99.00 999 1013.8  28.3  28.3  26.5 99.0 99.00 
2016 06 01 01 30 101  8.4 10.2 99.00 99.00 99.00 999 1013.8  28.3  28.3  26.5 99.0 99.00 
2016 06 01 01 40 102  8.4 10.7  1.51  6.25  4.92  57 1014.0  28.3  28.3  26.4 99.0 99.00 
2016 06 01 01 50  99  8.6 10.8 99.00 99.00 99.00 999 1014.1  28.3  28.3  26.3 99.0 99.00 
2016 06 01 02 00  98  8.5 10.5 99.00 99.00 99.00 999 1014.3  28.3  28.3  26.3 99.0 99.00 
2016 06 01 02 10  99  8.1  9.8 99.00 99.00 99.00 999 1014.4  28.4  28.3  26.4 99.0 99.00 
2016 06 01 02 20  97  8.1 10.0 99.00 99.00 99.00 999 1014.4  28.4  28.3  26.5 99.0 99.00 
2016 06 01 02 30 100  8.8 10.9 99.00 99.00 99.00 999 1014.5  28.4  28.3  26.3 99.0 99.00 
2016 06 01 02 40 102  9.0 11.0  1.70  6.67  5.16  96 1014.6  28.4  28.3  26.2 99.0 99.00 
2016 06 01 02 50 105  8.8 10.8 99.00 99.00 99.00 999 1014.5  28.4  28.3  26.2 99.0 99.00 
2016 06 01 03 00 109  8.8 10.8 99.00 99.00 99.00 999 1014.6  28.4  28.3  26.2 99.0 99.00 
2016 06 01 03 10 109  8.8 11.0 99.00 99.00 99.00 999 1014.5  28.4  28.3  26.1 99.0 99.00 
2016 06 01 03 20 109  8.3 10.5 99.00 99.00 99.00 999 1014.6  28.5  28.3  26.2 99.0 99.00 
2016 06 01 03 30 107  8.0 10.3 99.00 99.00 99.00 999 1014.6  28.4  28.3  26.2 99.0 99.00 
2016 06 01 03 40 109  7.7  9.2  1.79  6.67  5.14  82 1014.5  28.4  28.3  26.3 99.0 99.00 
