#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2016 03 31 23 50  65  9.7 11.4  2.29  8.33  5.88  71 1019.0  24.8  25.3  19.4 99.0 99.00
2016 04 01 00 50  70  9.5 11.4  2.38  8.33  6.21  82 1019.4  24.7  25.3  19.3 99.0 99.00
2016 04 01 01 50  67  9.5 11.8  2.46  8.33  6.15  75 1019.1  24.6  25.3  19.8 99.0 99.00
2016 04 01 02 50  67  8.7 11.4  2.34  8.33  6.03  72 1018.9  24.6  25.3  19.4 99.0 99.00
2016 04 01 03 50  74  8.5 11.1  2.33  9.09  6.22  76 1018.6  24.7  25.3  19.6 99.0 99.00
2016 04 01 04 50  66  9.6 11.4  2.27  8.33  6.02  73 1017.7  24.7  25.3  19.9 99.0 99.00
2016 04 01 05 50  63  9.3 11.3  2.51  8.33  6.09  64 1017.6  24.5  25.3  19.3 99.0 99.00
2016 04 01 06 50  68  9.1 11.3  2.48  9.09  6.05  77 1017.4  24.5  25.3  18.9 99.0 99.00
2016 04 01 07 50  66 10.5 12.3  2.57  8.33  6.34  71 1017.3  24.6  25.3  18.6 99.0 99.00
2016 04 01 08 50  68 10.2 11.8  2.80  8.33  6.28  76 1017.7  24.5  25.3  18.7 99.0 99.00
2016 04 01 09 50  71 10.4 12.9  2.63  8.33  6.29  73 1018.0  24.5  25.3  18.8 99.0 99.00
2016 04 01 10 50  71 11.9 13.7  2.60  8.33  6.24  69 1018.1  24.8  25.3  17.3 99.0 99.00
2016 04 01 11 50  74 11.8 14.0  2.99  8.33  6.44  77 1018.5  24.6  25.3  18.4 99.0 99.00
2016 04 01 12 50  75 10.9 12.9  2.95  8.33  6.22  74 1018.4  25.0  25.3  17.1 99.0 99.00
2016 04 01 13 50  79 10.6 13.3  2.83  7.14  6.22  69 1018.2  24.9  25.3  18.1 99.0 99.00
2016 04 01 14 50  74 11.1 13.4  3.11  9.09  6.44  78 1017.4  25.0  25.3  17.7 99.0 99.00
2016 04 01 15 50  73 10.6 12.2  2.88  8.33  6.35  82 1016.7  24.9  25.3  17.7 99.0 99.00
2016 04 01 16 50  67  9.6 11.0  2.89  8.33  6.48  75 1016.2  24.8  25.3  18.6 99.0 99.00
2016 04 01 17 50  68  8.3  9.8  2.92  9.09  6.59  84 1015.8  24.8  25.3  19.3 99.0 99.00
2016 04 01 18 50  63  9.4 11.1  2.84  8.33  6.55  78 1015.3  24.7  25.3  19.8 99.0 99.00
2016 04 01 19 50  72  9.4 11.7  2.61  9.09  6.30  84 1015.3  24.7  25.3  19.5 99.0 99.00
2016 04 01 20 50  69  9.8 11.7  2.54  8.33  6.35  85 1015.6  24.8  25.3  18.7 99.0 99.00
2016 04 01 21 50  63  9.5 11.4  2.65  9.09  6.25  79 1016.5  24.8  25.3  18.7 99.0 99.00
2016 04 01 22 50  68 10.2 12.3  2.70  8.33  6.15  89 1016.8  24.7  25.3  18.9 99.0 99.00
