#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2016 03 31 23 50 125  7.3  8.5  2.19  7.14  5.96  93 1020.7  24.2  24.3  20.6 99.0 99.00
2016 04 01 00 50 132  7.8  9.1  2.20  7.69  6.19  65 1021.1  24.2  24.3  20.5 99.0 99.00
2016 04 01 01 50 133  7.6  9.8  2.18  7.69  5.91  68 1021.5  24.3  24.3  20.3 99.0 99.00
2016 04 01 02 50 134  8.0  9.2  2.03  8.33  5.93  78 1021.3  24.0  24.3  20.5 99.0 99.00
2016 04 01 03 50 129  7.1  8.4  2.08  7.69  5.95  88 1021.2  24.1  24.3  20.4 99.0 99.00
2016 04 01 04 50 136  7.4  8.9  2.03  7.69  5.76  83 1021.0  23.7  24.3  20.5 99.0 99.00
2016 04 01 05 50 125  7.1  8.2  2.06  7.69  5.91 103 1020.5  23.9  24.3  20.4 99.0 99.00
2016 04 01 06 50 135  7.6  9.3  1.89  8.33  5.80  82 1019.9  23.7  24.3  20.9 99.0 99.00
2016 04 01 07 50 138  7.2  9.0  1.86  7.14  5.69 101 1019.5  23.8  24.3  21.0 99.0 99.00
2016 04 01 09 50 129  8.0 10.0  1.86  7.69  5.80 104 1019.5  23.8  24.2  21.0 99.0 99.00
2016 04 01 10 50 135  7.8  9.3  1.84  9.09  5.69 110 1020.4  23.7  24.3  20.7 99.0 99.00
2016 04 01 11 50 142  7.5  8.7  1.96  7.69  5.91  85 1020.7  24.1  24.3  20.5 99.0 99.00
2016 04 01 12 50 140  7.3  9.0  1.89  7.14  5.75 117 1021.0  24.4  24.3  21.0 99.0 99.00
2016 04 01 13 50 148  8.0  9.5  2.00  8.33  6.11  91 1021.0  24.7  24.4  21.0 99.0 99.00
2016 04 01 14 50 153  8.2  9.8  1.91  7.69  5.75 119 1020.8  24.8  24.4  21.1 99.0 99.00
2016 04 01 15 50 152  9.1 10.7  2.06  7.69  5.87 124 1020.2  24.8  24.5  21.1 99.0 99.00
2016 04 01 16 50 153  8.4  9.8  2.13  8.33  5.88 105 1020.1  24.8  24.6  21.1 99.0 99.00
2016 04 01 17 50 155  8.1 10.1  1.91  8.33  5.46  88 1019.6  24.8  24.7  21.2 99.0 99.00
2016 04 01 18 50 163  8.3  9.6  2.09  7.69  5.87  99 1019.0  24.9  24.7  21.1 99.0 99.00
2016 04 01 19 50 158  7.4  8.9  2.10  7.69  5.84 126 1018.5  24.9  24.7  21.2 99.0 99.00
2016 04 01 20 50 162  6.3  7.5  1.95  7.69  5.75 108 1018.7  24.9  24.8  21.2 99.0 99.00
2016 04 01 21 50 165  7.1  8.5  1.94  7.14  5.90 115 1018.5  25.0  24.8  20.8 99.0 99.00
2016 04 01 22 50 162  6.6  7.6  2.02  7.69  5.92 123 1018.6  24.8  24.7  21.1 99.0 99.00
2016 04 01 23 50 156  6.9  8.0  1.75  7.69  5.68 109 1019.0  24.8  24.7  21.2 99.0 99.00
2016 04 02 00 50 156  6.3  7.4  1.77  8.33  5.94 113 1020.0  24.8  24.7  21.2 99.0 99.00
2016 04 02 01 50 152  6.7  7.7  1.65  8.33  5.77 109 1020.5  24.7  24.7  21.0 99.0 99.00
2016 04 02 02 50 151  7.3  8.4  1.65  8.33  5.79 118 1020.1  24.6  24.7  21.2 99.0 99.00
2016 04 02 03 50 156  5.6  7.3  1.69  7.69  5.90 110 1020.0  24.6  24.7  21.4 99.0 99.00
2016 04 02 04 50 157  6.8  7.8  1.50  8.33  5.69 122 1019.4  24.6  24.7  21.1 99.0 99.00
2016 04 02 05 50 160  7.4  9.0  1.54  8.33  5.64 111 1018.5  24.5  24.6  21.2 99.0 99.00
2016 04 02 06 50 160  7.5  8.8  1.57  8.33  5.65 102 1018.0  24.5  24.6  20.9 99.0 99.00
2016 04 02 07 50 159  7.7  9.3  1.66  8.33  5.66 103 1017.3  24.5  24.6  21.1 99.0 99.00
2016 04 02 08 50 160  8.2  9.8  1.61  7.69  5.38 113 1016.9  24.5  24.6  20.8 99.0 99.00
2016 04 02 09 50 161  8.0 10.0  1.68  7.69  5.54 109 1017.0  24.5  24.6  20.8 99.0 99.00
2016 04 02 10 50 164  8.1  9.7  1.74  7.69  5.66 113 1017.2  24.5  24.6  20.8 99.0 99.00
2016 04 02 11 50 167  9.1 10.8  1.78  7.69  5.58 115 1017.4  24.7  24.6  20.5 99.0 99.00
2016 04 02 12 50 171  8.5 10.4  1.65  8.33  5.21 102 1018.0  24.8  24.6  20.5 99.0 99.00
2016 04 02 13 50 176  8.2  9.8  1.66  7.69  5.26 119 1018.3  24.8  24.6  20.6 99.0 99.00
2016 04 02 14 50 178  9.0 10.8  1.72  7.69  5.36 107 1018.2  24.9  24.7  20.6 99.0 99.00
2016 04 02 15 50 175  8.9 10.4  1.65  7.69  5.10 101 1017.6  24.9  24.7  20.7 99.0 99.00
2016 04 02 16 50 176  8.3  9.9  1.64  8.33  5.20 120 1017.4  24.9  24.7  20.9 99.0 99.00
2016 04 02 17 50 189  7.1  8.1  1.64  8.33  5.26 113 1017.4  25.0  24.8  21.0 99.0 99.00
2016 04 02 18 50 202  6.7  8.3  1.57  7.69  5.34 122 1016.8  24.9  24.9  21.1 99.0 99.00
2016 04 02 19 50 196  6.6  8.0  1.68  7.69  5.75 109 1016.0  24.9  24.9  21.1 99.0 99.00
2016 04 02 20 50 195  6.6  7.9  1.53  7.69  5.67 118 1015.8  24.9  24.9  21.2 99.0 99.00
2016 04 02 21 50 193  6.6  8.0  1.57  8.33  5.58 103 1015.8  24.7  24.9  21.4 99.0 99.00
2016 04 02 22 50 194  6.7  8.0  1.63  7.69  5.72 112 1015.7  24.7  24.8  21.5 99.0 99.00
2016 04 02 23 50 190  7.3  8.5  1.62  7.69  5.87 110 1015.8  24.6  24.8  21.7 99.0 99.00
2016 04 03 00 50 192  8.1  9.1  1.56  8.33  5.70 119 1016.0  24.6  24.7  21.9 99.0 99.00
2016 04 03 01 50 192  8.7  9.9  1.64  7.69  5.69 114 1016.0  24.6  24.7  22.1 99.0 99.00
2016 04 03 02 50 193  9.0 10.4  1.62  8.33  5.49 117 1015.6  24.5  24.7  22.2 99.0 99.00
2016 04 03 03 50 197  9.4 11.3  1.62  8.33  5.44 122 1015.2  24.5  24.7  22.3 99.0 99.00
2016 04 03 04 50 199  8.8 10.4  1.48  8.33  5.18 112 1014.9  24.5  24.7  22.3 99.0 99.00
2016 04 03 05 50 203  9.0 10.5  1.59  9.09  5.33 110 1014.2  24.4  24.7  22.3 99.0 99.00
2016 04 03 06 50 207  8.9 11.0  1.54  8.33  5.25 124 1013.5  24.5  24.7  22.4 99.0 99.00
2016 04 03 07 50 216  8.9 10.6  1.67  8.33  5.32 117 1013.3  24.5  24.7  22.3 99.0 99.00
2016 04 03 08 50 218  8.0 10.0  1.71  8.33  5.46 122 1013.4  24.5  24.8  22.3 99.0 99.00
2016 04 03 09 50 213  8.9 10.7  1.61  8.33  5.19 109 1013.2  24.5  24.8  22.2 99.0 99.00
2016 04 03 10 50 220  8.9 10.3  1.58  8.33  5.17 114 1013.9  24.5  24.8  22.4 99.0 99.00
2016 04 03 11 50 216  8.7 10.4  1.61  7.69  5.28 115 1014.1  24.6  24.8  22.5 99.0 99.00
2016 04 03 12 50 221  8.8 10.6  1.60  8.33  5.25 110 1014.9  24.8  24.8  22.7 99.0 99.00
2016 04 03 13 50 220  8.6 10.0  1.55  8.33  5.13 105 1015.4  24.8  24.8  22.8 99.0 99.00
2016 04 03 14 50 225  7.4  9.2  1.56  8.33  5.14 119 1015.7  24.9  24.9  22.9 99.0 99.00
2016 04 03 15 50 229  7.9  9.7  1.47  8.33  5.19 121 1015.5  24.9  24.9  22.9 99.0 99.00
2016 04 03 16 50 239  8.7 10.4  1.51  8.33  5.18 105 1015.5  24.9  24.9  22.9 99.0 99.00
2016 04 03 17 50 238  8.2  9.6  1.46  8.33  5.02 119 1015.2  24.9  24.9  22.8 99.0 99.00
2016 04 03 18 50 238  8.0  9.3  1.56  9.09  5.20 118 1014.7  24.8  24.9  22.8 99.0 99.00
2016 04 03 19 50 241  7.8  9.5  1.40  8.33  4.89 105 1014.5  24.9  24.9  22.8 99.0 99.00
2016 04 03 20 50 323  5.9  7.4  1.56  8.33  5.35 123 1015.0  23.2  24.9  21.2 99.0 99.00
2016 04 03 21 50 360  5.6  7.0  1.36  5.88  5.26 198 1015.5  23.1  24.9  20.4 99.0 99.00
2016 04 03 22 50   6  5.2  6.2  1.35  8.33  5.32 123 1016.0  23.3  24.9  20.4 99.0 99.00
2016 04 03 23 50  25  4.6  5.9  1.32  9.09  5.26 114 1016.7  23.3  24.8  20.3 99.0 99.00
2016 04 04 00 50  14  3.7  4.6  1.39  7.69  5.60 116 1017.6  23.4  24.8  20.0 99.0 99.00
2016 04 04 01 50   9  4.1  4.8  1.47  8.33  5.78 109 1018.1  22.9  24.8  19.4 99.0 99.00
2016 04 04 02 50   9  3.1  4.0  1.26  9.09  5.46  90 1018.2  22.8  24.8  15.9 99.0 99.00
2016 04 04 03 50  24  3.8  5.6  1.39  8.33  5.87 105 1018.3  22.9  24.8  18.0 99.0 99.00
2016 04 04 04 50  23  5.1  5.9  1.37  8.33  6.17 107 1018.0  22.9  24.8  18.9 99.0 99.00
2016 04 04 05 50  31  4.4  5.6  1.52  9.09  6.35 115 1017.6  23.0  24.7  18.3 99.0 99.00
2016 04 04 06 50  54  4.5  5.6  1.29  9.09  6.11 112 1017.0  22.8  24.7  19.3 99.0 99.00
