#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2016 06 01 00 00 101  9.8 12.3 99.00 99.00 99.00 999 1016.0  27.2  27.5  23.7 99.0 99.00 
2016 06 01 00 10 101  9.4 11.8 99.00 99.00 99.00 999 1016.2  27.2  27.6  23.6 99.0 99.00 
2016 06 01 00 20 101  9.6 11.6 99.00 99.00 99.00 999 1016.3  27.3  27.5  23.4 99.0 99.00 
2016 06 01 00 30 103  9.2 11.6 99.00 99.00 99.00 999 1016.3  27.3  27.5  23.5 99.0 99.00 
2016 06 01 00 40 102  9.0 11.2  2.20  7.69  5.66 115 1016.3  27.3  27.5  23.6 99.0 99.00 
2016 06 01 00 50 103  9.4 11.3 99.00 99.00 99.00 999 1016.4  27.3  27.5  23.5 99.0 99.00 
2016 06 01 01 00 103  8.5 10.8 99.00 99.00 99.00 999 1016.5  27.2  27.5  23.8 99.0 99.00 
2016 06 01 01 10 103  8.9 11.2 99.00 99.00 99.00 999 1016.6  27.3  27.5  23.7 99.0 99.00 
2016 06 01 01 20 102  9.4 12.1 99.00 99.00 99.00 999 1016.7  27.3  27.5  23.7 99.0 99.00 
2016 06 01 01 30 103  9.1 11.4 99.00 99.00 99.00 999 1016.8  27.3  27.5  23.7 99.0 99.00 
2016 06 01 01 40 105  8.8 11.5  2.30  8.33  5.91 117 1016.9  27.3  27.5  23.9 99.0 99.00 
2016 06 01 01 50 103  8.9 11.6 99.00 99.00 99.00 999 1017.0  27.3  27.5  23.8 99.0 99.00 
2016 06 01 02 00 103  8.3 10.8 99.00 99.00 99.00 999 1017.3  27.3  27.5  23.8 99.0 99.00 
2016 06 01 02 10 107  8.1 10.2 99.00 99.00 99.00 999 1017.3  27.3  27.5  24.0 99.0 99.00 
2016 06 01 02 20 102  8.0 10.3 99.00 99.00 99.00 999 1017.3  27.2  27.5  24.0 99.0 99.00 
2016 06 01 02 30 102  8.5 11.2 99.00 99.00 99.00 999 1017.2  27.1  27.5  24.1 99.0 99.00 
2016 06 01 02 40 106  8.5 10.5  2.15  7.69  5.78 112 1017.4  27.2  27.5  24.1 99.0 99.00 
2016 06 01 02 50 105  8.7 10.9 99.00 99.00 99.00 999 1017.2  27.2  27.5  24.1 99.0 99.00 
2016 06 01 03 00 106  8.9 11.0 99.00 99.00 99.00 999 1017.3  27.2  27.5  23.9 99.0 99.00 
2016 06 01 03 10 104  8.5 10.7 99.00 99.00 99.00 999 1017.3  27.2  27.5  24.1 99.0 99.00 
2016 06 01 03 20 103  8.3 10.2 99.00 99.00 99.00 999 1017.4  27.0  27.5  24.0 99.0 99.00 
2016 06 01 03 30 106  8.6 10.6 99.00 99.00 99.00 999 1017.4  27.0  27.5  23.8 99.0 99.00 
2016 06 01 03 40 110  8.5 10.5  2.14  8.33  5.80 104 1017.3  27.0  27.5  23.8 99.0 99.00 
2016 06 01 03 50 110  8.0 10.2 99.00 99.00 99.00 999 1017.1  27.0  27.5  24.0 99.0 99.00 
2016 06 01 04 00 106  7.9  9.4 99.00 99.00 99.00 999 1017.1  27.0  27.5  24.1 99.0 99.00 
2016 06 01 04 10 107  7.2  9.1 99.00 99.00 99.00 999 1016.8  26.9  27.5  24.1 99.0 99.00 
2016 06 01 04 20 114  7.2  9.3 99.00 99.00 99.00 999 1016.8  27.0  27.5  24.0 99.0 99.00 
