#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2016 07 01 00 00  85  6.6  8.5 99.00 99.00 99.00 999 1019.6  28.1  28.6  23.9 99.0 99.00 
2016 07 01 00 10  86  6.4  8.4 99.00 99.00 99.00 999 1019.7  28.1  28.6  23.7 99.0 99.00 
2016 07 01 00 20  84  6.5  8.7 99.00 99.00 99.00 999 1019.9  28.1  28.6  23.6 99.0 99.00 
2016 07 01 00 30  80  6.5  8.2 99.00 99.00 99.00 999 1020.0  28.1  28.6  23.5 99.0 99.00 
2016 07 01 00 40  82  6.2  8.0  1.71  7.14  5.50 112 1020.1  28.1  28.5  23.4 99.0 99.00 
2016 07 01 00 50  87  6.4  8.0 99.00 99.00 99.00 999 1020.2  28.2  28.6  23.4 99.0 99.00 
2016 07 01 01 00  84  6.7  8.6 99.00 99.00 99.00 999 1020.2  28.1  28.6  23.3 99.0 99.00 
2016 07 01 01 10  86  7.0  8.7 99.00 99.00 99.00 999 1020.2  28.2 999.0  23.4 99.0 99.00 
2016 07 01 01 20  90  7.0  8.7 99.00 99.00 99.00 999 1020.2  28.1  28.5  23.4 99.0 99.00 
2016 07 01 01 30  84  7.2  9.0 99.00 99.00 99.00 999 1020.4  28.1  28.5  23.6 99.0 99.00 
2016 07 01 01 40  80  7.0  9.0  1.73  7.14  5.51 104 1020.4  28.1 999.0  23.6 99.0 99.00 
2016 07 01 01 50  84  7.0  8.9 99.00 99.00 99.00 999 1020.4  28.1  28.5  23.6 99.0 99.00 
2016 07 01 02 00  81  6.7  8.6 99.00 99.00 99.00 999 1020.5  28.1  28.5  23.6 99.0 99.00 
2016 07 01 02 10  79  6.4  8.2 99.00 99.00 99.00 999 1020.5  28.1  28.5  23.9 99.0 99.00 
2016 07 01 02 20  77  6.5  8.7 99.00 99.00 99.00 999 1020.5  28.1  28.5  23.9 99.0 99.00 
2016 07 01 02 30  82  7.2  8.7 99.00 99.00 99.00 999 1020.4  28.1  28.5  23.4 99.0 99.00 
2016 07 01 02 40  79  6.8  8.4  1.46  6.67  5.18 114 1020.3  28.1  28.5  23.7 99.0 99.00 
2016 07 01 02 50  78  6.8  8.2 99.00 99.00 99.00 999 1020.4  28.1  28.5  23.7 99.0 99.00 
2016 07 01 03 00  73  6.9  9.5 99.00 99.00 99.00 999 1020.1  28.0  28.5  23.7 99.0 99.00 
2016 07 01 03 10  71  6.8  9.6 99.00 99.00 99.00 999 1020.1  27.9  28.5  24.0 99.0 99.00 
2016 07 01 03 20  71  7.2  9.1 99.00 99.00 99.00 999 1019.9  27.9  28.5  23.9 99.0 99.00 
2016 07 01 03 30  72  7.5  9.4 99.00 99.00 99.00 999 1019.8  28.0  28.5  24.1 99.0 99.00 
2016 07 01 03 40  77  8.0  9.8  1.60  7.69  5.45 110 1019.7  27.9  28.5  23.8 99.0 99.00 
2016 07 01 03 50  79  8.2 10.3 99.00 99.00 99.00 999 1019.6  28.0  28.5  23.5 99.0 99.00 
2016 07 01 04 00  83  8.1  9.8 99.00 99.00 99.00 999 1019.4  28.0  28.5  23.7 99.0 99.00 
2016 07 01 04 10  76  8.0 10.2 99.00 99.00 99.00 999 1019.3  28.0  28.5  23.8 99.0 99.00 
2016 07 01 04 20  83  8.1 10.4 99.00 99.00 99.00 999 1019.1  28.0  28.5  23.5 99.0 99.00 
2016 07 01 04 30  86  7.9  9.8 99.00 99.00 99.00 999 1019.0  28.0  28.5  23.0 99.0 99.00 
2016 07 01 04 40  89  8.3 10.2  1.56  7.69  5.34 108 1019.0  28.0  28.5  22.9 99.0 99.00 
2016 07 01 04 50  87  8.7 11.0 99.00 99.00 99.00 999 1018.9  28.0  28.5  22.9 99.0 99.00 
2016 07 01 05 00  82  8.2 10.5 99.00 99.00 99.00 999 1018.8  27.9  28.5  23.3 99.0 99.00 
2016 07 01 05 10  81  8.2 10.0 99.00 99.00 99.00 999 1018.8  27.9  28.4  23.3 99.0 99.00 
2016 07 01 05 20  85  7.9  9.4 99.00 99.00 99.00 999 1018.6  27.8  28.4  23.5 99.0 99.00 
2016 07 01 05 30  85  7.9  9.8 99.00 99.00 99.00 999 1018.5  27.9  28.4  23.7 99.0 99.00 
2016 07 01 05 40  83  8.5 10.3  1.66  7.14  5.33  95 1018.4  27.8  28.4  23.4 99.0 99.00 
2016 07 01 05 50  85  8.5 10.7 99.00 99.00 99.00 999 1018.4  27.8  28.4  23.3 99.0 99.00 
2016 07 01 06 00  90  8.6 10.7 99.00 99.00 99.00 999 1018.3  27.8  28.4  22.9 99.0 99.00 
2016 07 01 06 10  88  8.1 10.2 99.00 99.00 99.00 999 1018.2  27.8  28.4  23.2 99.0 99.00 
