#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2016 05 01 00 00 132  3.6  4.8 99.00 99.00 99.00 999 1015.9  25.1  26.6  21.3 99.0 99.00 
2016 05 01 00 10 128  3.7  4.7 99.00 99.00 99.00 999 1015.9  25.1  26.6  20.9 99.0 99.00 
2016 05 01 00 20 120  3.2  4.4 99.00 99.00 99.00 999 1015.7  25.2  26.6  20.9 99.0 99.00 
2016 05 01 00 30 132  4.2  5.4 99.00 99.00 99.00 999 1015.8  25.2  26.6  20.9 99.0 99.00 
2016 05 01 00 40 134  4.6  6.0 99.00 99.00 99.00 999 1015.9  25.3  26.6  20.9 99.0 99.00 
2016 05 01 00 50 128  4.2  6.1  1.43  8.33  5.44  94 1015.9  25.4  26.6  20.4 99.0 99.00 
2016 05 01 01 00 118  3.9  5.7 99.00 99.00 99.00 999 1015.9  25.6  26.6  20.2 99.0 99.00 
2016 05 01 01 10 128  4.4  5.7 99.00 99.00 99.00 999 1015.9  25.7  26.6  20.1 99.0 99.00 
2016 05 01 01 20 123  4.6  5.8 99.00 99.00 99.00 999 1015.7  25.8  26.6  20.3 99.0 99.00 
2016 05 01 01 30 116  4.8  5.9 99.00 99.00 99.00 999 1015.5  25.8  26.6  20.4 99.0 99.00 
2016 05 01 01 40 113  4.4  6.0 99.00 99.00 99.00 999 1015.7  25.9  26.6  20.8 99.0 99.00 
2016 05 01 01 50 102  3.4  4.6  1.48  7.69  5.50 109 1015.9  25.9  26.6  21.7 99.0 99.00 
2016 05 01 02 00  99  3.8  5.1 99.00 99.00 99.00 999 1016.1  25.8  26.6  22.1 99.0 99.00 
2016 05 01 02 10 104  4.0  5.3 99.00 99.00 99.00 999 1016.1  25.8  26.6  22.5 99.0 99.00 
2016 05 01 02 20 105  4.2  5.5 99.00 99.00 99.00 999 1016.0  25.8  26.6  22.7 99.0 99.00 
2016 05 01 02 30 113  4.6  5.9 99.00 99.00 99.00 999 1015.9  25.7  26.6  22.6 99.0 99.00 
2016 05 01 02 40 111  4.8  6.2 99.00 99.00 99.00 999 1015.9  25.8  26.6  22.7 99.0 99.00 
