#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2016 08 01 00 00  99  5.8  7.7 99.00 99.00 99.00 999 1021.2  29.1  29.6  23.6 99.0 99.00 
2016 08 01 00 10 102  6.2  7.6 99.00 99.00 99.00 999 1021.1  29.1  29.6  23.4 99.0 99.00 
2016 08 01 00 20 101  5.9  7.6 99.00 99.00 99.00 999 1021.2  29.1  29.6  23.8 99.0 99.00 
2016 08 01 00 30 102  6.3  7.6 99.00 99.00 99.00 999 1021.2  29.1  29.6  23.5 99.0 99.00 
2016 08 01 00 40 100  6.0  7.5  1.25  6.25  5.15 146 1021.4  29.1  29.6  23.5 99.0 99.00 
2016 08 01 00 50  95  5.8  7.6 99.00 99.00 99.00 999 1021.4  29.1  29.6  23.8 99.0 99.00 
2016 08 01 01 00 103  6.3  7.9 99.00 99.00 99.00 999 1021.6  29.1  29.6  23.7 99.0 99.00 
2016 08 01 01 10 106  6.2  7.9 99.00 99.00 99.00 999 1021.7  29.1  29.5  24.0 99.0 99.00 
2016 08 01 01 20 109  6.6  8.5 99.00 99.00 99.00 999 1021.7  29.1  29.5  24.1 99.0 99.00 
2016 08 01 01 30 112  7.0  9.1 99.00 99.00 99.00 999 1021.9  29.1  29.5  24.0 99.0 99.00 
2016 08 01 01 40 107  6.7  8.2  1.37  7.14  5.28 136 1022.0  29.1  29.5  24.0 99.0 99.00 
2016 08 01 01 50 109  7.0  8.7 99.00 99.00 99.00 999 1022.1  29.1  29.5  23.8 99.0 99.00 
2016 08 01 02 00 104  6.9  8.5 99.00 99.00 99.00 999 1022.1  29.0  29.5  23.3 99.0 99.00 
2016 08 01 02 10 110  6.4  8.3 99.00 99.00 99.00 999 1022.1  29.1  29.5  23.1 99.0 99.00 
2016 08 01 02 20 112  6.5  8.0 99.00 99.00 99.00 999 1022.2  29.1  29.5  23.3 99.0 99.00 
2016 08 01 02 30 116  6.4  8.0 99.00 99.00 99.00 999 1022.2  29.0  29.5  23.3 99.0 99.00 
2016 08 01 02 40 107  6.1  8.4  1.39  7.14  5.24 136 1022.3  29.0  29.5  23.4 99.0 99.00 
2016 08 01 02 50  95  6.5  8.0 99.00 99.00 99.00 999 1022.3  29.0  29.5  23.3 99.0 99.00 
2016 08 01 03 00  99  5.9  7.0 99.00 99.00 99.00 999 1022.4  29.0  29.5  23.5 99.0 99.00 
2016 08 01 03 10  93  6.4  8.6 99.00 99.00 99.00 999 1022.3  29.0  29.5  23.7 99.0 99.00 
2016 08 01 03 20 111  6.8  8.7 99.00 99.00 99.00 999 1022.3  29.0  29.5  23.3 99.0 99.00 
2016 08 01 03 30 109  6.2  7.6 99.00 99.00 99.00 999 1022.4  29.0  29.5  23.3 99.0 99.00 
2016 08 01 03 40 108  6.1  7.8  1.38  7.69  5.22 138 1022.3  29.0  29.5  23.3 99.0 99.00 
2016 08 01 03 50 110  6.5  8.4 99.00 99.00 99.00 999 1022.2  29.0  29.5  23.3 99.0 99.00 
2016 08 01 04 00 110  6.4  8.5 99.00 99.00 99.00 999 1022.1  29.0  29.5  23.5 99.0 99.00 
2016 08 01 04 10 110  6.6  8.7 99.00 99.00 99.00 999 1022.0  29.0  29.5  23.7 99.0 99.00 
2016 08 01 04 20 107  6.9  8.4 99.00 99.00 99.00 999 1021.9  29.0  29.5  23.5 99.0 99.00 
2016 08 01 04 30 113  6.4  8.0 99.00 99.00 99.00 999 1021.9  29.0  29.5  23.6 99.0 99.00 
2016 08 01 04 40 110  6.0  7.9  1.49  7.14  5.32 137 1021.8  29.0  29.5  23.7 99.0 99.00 
2016 08 01 04 50 111  6.0  7.6 99.00 99.00 99.00 999 1021.6  28.9  29.5  23.8 99.0 99.00 
