#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2016 07 01 00 00 128  2.7  3.6 99.00 99.00 99.00 999 1021.0  27.0  28.5  22.8 99.0 99.00 
2016 07 01 00 10 128  3.1  4.4 99.00 99.00 99.00 999 1021.2  27.0  28.5  23.1 99.0 99.00 
2016 07 01 00 20 121  3.4  4.3 99.00 99.00 99.00 999 1021.2  27.0  28.5  23.1 99.0 99.00 
2016 07 01 00 30 103  3.2  4.5 99.00 99.00 99.00 999 1021.3  27.0  28.5  23.4 99.0 99.00 
2016 07 01 00 40 114  3.1  4.0  1.06  7.69  5.14  98 1021.4  27.0  28.5  23.4 99.0 99.00 
2016 07 01 00 50 113  2.9  3.9 99.00 99.00 99.00 999 1021.4  27.1  28.5  23.8 99.0 99.00 
2016 07 01 01 00 108  3.2  4.2 99.00 99.00 99.00 999 1021.6  27.1  28.5  24.0 99.0 99.00 
2016 07 01 01 10 107  3.4  4.3 99.00 99.00 99.00 999 1021.6  27.2  28.5  24.3 99.0 99.00 
2016 07 01 01 20 107  4.6  5.9 99.00 99.00 99.00 999 1021.6  27.3  28.5  24.4 99.0 99.00 
2016 07 01 01 30 105  5.7  7.1 99.00 99.00 99.00 999 1021.5  27.4  28.5  24.5 99.0 99.00 
2016 07 01 01 40 107  5.4  6.7  1.01  7.69  5.17  95 1021.5  27.4  28.5  24.8 99.0 99.00 
2016 07 01 01 50 118  5.3  6.5 99.00 99.00 99.00 999 1021.6  27.3  28.5  24.6 99.0 99.00 
2016 07 01 02 00 123  5.6  6.6 99.00 99.00 99.00 999 1021.7  27.4  28.5  23.7 99.0 99.00 
2016 07 01 02 10 129  6.2  7.7 99.00 99.00 99.00 999 1021.8  27.7  28.4  22.8 99.0 99.00 
2016 07 01 02 20 126  6.1  7.5 99.00 99.00 99.00 999 1022.0  27.8  28.4  23.6 99.0 99.00 
2016 07 01 02 30 122  6.6  8.6 99.00 99.00 99.00 999 1021.9  27.7  28.4  24.2 99.0 99.00 
2016 07 01 02 40 129  6.2  7.5  1.00  8.33  4.99  96 1022.1  27.5  28.4  24.3 99.0 99.00 
2016 07 01 02 50 129  6.4  8.4 99.00 99.00 99.00 999 1022.1  27.5  28.4  24.2 99.0 99.00 
2016 07 01 03 00 125  5.2  6.6 99.00 99.00 99.00 999 1021.9  27.4  28.4  24.4 99.0 99.00 
2016 07 01 03 10 125  5.2  6.6 99.00 99.00 99.00 999 1021.9  27.4  28.4  24.5 99.0 99.00 
2016 07 01 03 20 125  5.2  6.5 99.00 99.00 99.00 999 1022.0  27.4  28.4  24.4 99.0 99.00 
