#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2016 06 30 23 50  80  8.5 10.0  1.78  7.69  5.30  76 1015.7  27.8  28.0  24.6 99.0 99.00
2016 07 01 01 50  83 10.4 12.6  1.88  7.69  5.37  74 1016.4  27.8  28.0  24.6 99.0 99.00
2016 07 01 02 50  79 10.3 12.2  1.78  6.67  5.21  81 1016.2  27.8  27.9  24.6 99.0 99.00
2016 07 01 03 50  77 10.0 11.8  1.96  7.69  5.47  88 1015.6  27.6  27.9  24.6 99.0 99.00
2016 07 01 04 50  78 10.0 12.2  2.02  7.69  5.33  71 1014.9  27.6  27.9  24.6 99.0 99.00
2016 07 01 05 50  83 10.8 12.5  2.12  7.69  5.57  84 1014.4  27.6  27.9  24.5 99.0 99.00
2016 07 01 06 50  79  9.4 11.0  2.27  8.33  5.55  85 1014.8  26.4  27.9  24.4 99.0 99.00
2016 07 01 07 50  77 10.1 12.8  2.37  8.33  5.75  90 1014.7  27.3  27.8  24.8 99.0 99.00
2016 07 01 08 50  84 10.9 13.1  2.50  7.69  5.71  84 1015.0  27.4  27.8  24.1 99.0 99.00
2016 07 01 09 50  79 11.2 14.0  2.51  8.33  5.84  81 1015.5  27.2  27.8  24.4 99.0 99.00
2016 07 01 10 50  79  9.9 11.9  2.66  9.09  5.91  77 1016.4  27.5  27.8  24.6 99.0 99.00
2016 07 01 11 50  82 11.0 13.0  2.69  8.33  6.11  86 1016.7  27.7  27.8  24.1 99.0 99.00
2016 07 01 12 50  75  9.9 12.5  2.66  8.33  6.00  81 1017.2  27.5  27.8  24.0 99.0 99.00
2016 07 01 13 50  75 10.7 12.8  2.70  8.33  6.10  72 1016.9  27.8  27.8  23.6 99.0 99.00
2016 07 01 14 50  75 10.5 12.3  2.86  9.09  6.30  84 1016.8  27.9  27.9  23.6 99.0 99.00
2016 07 01 15 50  75 10.3 12.7  2.79  8.33  6.22  80 1016.6  27.8  27.9  23.4 99.0 99.00
2016 07 01 16 50  80  9.9 11.8  3.14  8.33  6.51  87 1016.2  27.7  27.9  23.0 99.0 99.00
2016 07 01 17 50  76 10.1 12.4  2.83  9.09  6.31  73 1015.6  27.6  27.9  22.7 99.0 99.00
2016 07 01 18 50  81  9.5 11.3  2.91  9.09  6.49  81 1015.4  27.7  27.9  22.4 99.0 99.00
2016 07 01 19 50  79  8.8 10.8  2.64  9.09  6.25  85 1015.3  27.7  27.9  23.1 99.0 99.00
2016 07 01 20 50  77  9.0 10.4  2.61  9.09  6.29  91 1015.5  27.7  27.9  22.7 99.0 99.00
2016 07 01 21 50  75  9.9 12.3  2.56  9.09  6.38  84 1015.5  27.6  27.9  23.3 99.0 99.00
2016 07 01 22 50  79 10.3 12.2  2.53  9.09  6.21  85 1016.0  27.6  27.8  22.5 99.0 99.00
2016 07 01 23 50  77  9.1 11.5  2.70  9.09  6.44  90 1016.5  27.6  27.8  23.0 99.0 99.00
2016 07 02 00 50  80  8.9 10.7  2.59  9.09  6.34  94 1017.0  27.6  27.8  23.5 99.0 99.00
