#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2016 05 31 23 50 148  4.7  5.5  1.44  6.67  5.58 131 1016.3  24.3  24.3  24.0 99.0 99.00
2016 06 01 00 50 155  5.3  6.4  1.28  7.14  5.33 143 1016.5  24.5  24.2  23.4 99.0 99.00
2016 06 01 01 50 148  4.6  5.4  1.36  7.14  5.48 142 1016.9  24.6  24.2  24.0 99.0 99.00
2016 06 01 02 50 150  6.8  8.0  1.42  7.69  5.57 124 1016.5  24.6  24.2  23.8 99.0 99.00
2016 06 01 03 50 154  5.6  6.8  1.30  7.69  5.34 131 1016.6  24.5  24.2  23.9 99.0 99.00
2016 06 01 04 50 152  5.3  6.5  1.29  7.14  5.29 122 1016.3  24.6  24.2  24.0 99.0 99.00
2016 06 01 05 50 156  6.5  7.6  1.26  6.67  5.13 132 1016.2  24.6  24.2  23.7 99.0 99.00
2016 06 01 06 50 158  6.7  8.0  1.31  7.14  4.91 128 1016.0  24.5  24.2  23.6 99.0 99.00
2016 06 01 07 50 153  6.1  7.0  1.28  6.67  5.09 132 1015.9  24.5  24.2  23.8 99.0 99.00
2016 06 01 08 50 153  4.6  5.2  1.28  7.14  5.08 127 1016.0  24.5  24.2  23.7 99.0 99.00
2016 06 01 09 50 153  6.7  8.5  1.25  6.67  5.03 127 1016.2  23.9  24.2  23.4 99.0 99.00
2016 06 01 10 50 157  7.3  8.4  1.32  6.67  4.97 129 1016.8  24.2  24.2  23.1 99.0 99.00
2016 06 01 11 50 158  6.6  7.9  1.38  7.14  5.04 138 1017.2  24.3  24.3  23.4 99.0 99.00
2016 06 01 12 50 166  8.4 10.1  1.34  6.67  4.74 132 1017.4  24.2  24.3  23.3 99.0 99.00
2016 06 01 13 50 169  8.9 10.5  1.45  6.67  4.81 135 1017.6  24.1  24.3  23.1 99.0 99.00
2016 06 01 14 50 163  7.9  9.3  1.48  7.14  4.82 135 1018.2  23.6  24.3  22.5 99.0 99.00
2016 06 01 15 50 172  6.6  8.0  1.43  6.25  5.00 136 1018.6  23.9  24.3  22.6 99.0 99.00
2016 06 01 16 50 192  6.4  7.4  1.35  7.14  5.10 120 1018.4  23.9  24.3  22.6 99.0 99.00
2016 06 01 17 50 201  8.2  9.3  1.41  6.67  5.23 134 1018.1  23.8  24.3  22.5 99.0 99.00
2016 06 01 18 50 189  7.7  8.8  1.32  6.25  5.11 132 1018.0  23.7  24.3  22.5 99.0 99.00
2016 06 01 19 50 189  6.9  7.7  1.46  6.67  5.21 138 1017.8  23.7  24.3  22.6 99.0 99.00
2016 06 01 20 50 188  5.6  6.2  1.44  7.69  5.49 131 1017.5  23.8  24.3  22.8 99.0 99.00
2016 06 01 21 50 182  5.3  6.4  1.35  6.67  5.31 126 1017.7  24.1  24.3  22.7 99.0 99.00
2016 06 01 22 50 158  5.1  6.4  1.42 16.00  5.62  61 1017.7  24.1  24.3  22.4 99.0 99.00
2016 06 01 23 50 153  3.6  4.5  1.47  6.25  5.71 134 1018.0  24.1  24.3  22.7 99.0 99.00
2016 06 02 00 50 131  3.7  4.5  1.33 14.81  5.96  78 1018.4  24.2  24.3  22.2 99.0 99.00
2016 06 02 01 50 130  5.2  5.9  1.33 14.81  5.98  44 1018.3  24.2  24.2  22.5 99.0 99.00
2016 06 02 02 50 135  4.5  5.2  1.30 14.81  5.99  67 1018.9  24.2  24.2  22.9 99.0 99.00
2016 06 02 03 50 135  3.6  4.3  1.45 14.81  6.57  57 1018.7  24.2  24.2  22.8 99.0 99.00
2016 06 02 04 50 125  2.7  3.3  1.38 13.79  6.51  59 1018.1  24.1  24.2  22.7 99.0 99.00
2016 06 02 05 50 116  0.3  0.6  1.36 13.79  6.61  50 1017.9  24.0  24.2  22.5 99.0 99.00
2016 06 02 06 50 260  1.0  1.7  1.42 13.79  6.86  49 1017.4  23.9  24.2  22.7 99.0 99.00
2016 06 02 07 50 286  1.6  2.0  1.53 13.79  7.15  69 1017.2  23.8  24.2  22.7 99.0 99.00
2016 06 02 08 50 250  1.6  2.4  1.50 13.79  7.21  61 1017.5  23.8  24.2  22.7 99.0 99.00
2016 06 02 09 50 233  2.3  2.9  1.71 13.79  7.40  46 1017.8  23.8  24.2  22.5 99.0 99.00
2016 06 02 10 50 241  2.6  3.4  1.48 13.79  7.25  82 1018.5  23.9  24.2  22.5 99.0 99.00
2016 06 02 11 50 243  2.8  3.8  1.54 12.90  7.33  67 1019.1  23.9  24.2  22.2 99.0 99.00
2016 06 02 12 50 252  2.4  3.0  1.74 13.79  7.37  63 1019.6  23.9  24.3  22.4 99.0 99.00
2016 06 02 13 50 240  2.3  3.1  1.69 13.79  7.58  58 1020.0  24.1  24.4  22.6 99.0 99.00
2016 06 02 14 50 219  2.5  3.4  1.68 13.79  7.54  66 1020.1  24.0  24.8  22.8 99.0 99.00
2016 06 02 15 50 201  2.0  2.7  1.47 12.90  7.17  64 1019.6  24.3  25.4  22.9 99.0 99.00
2016 06 02 16 50 200  3.0  4.2  1.36  7.14  6.94 141 1019.5  24.6  25.3  22.9 99.0 99.00
2016 06 02 17 50 208  3.6  4.3  1.29  7.14  7.16 132 1019.3  24.7  25.3  22.8 99.0 99.00
2016 06 02 18 50 206  3.2  4.6  1.30 12.90  7.49  52 1018.7  24.8  25.4  22.8 99.0 99.00
2016 06 02 19 50 206  3.6  4.4  1.20 13.79  7.22  63 1018.6  24.9  25.3  22.9 99.0 99.00
2016 06 02 20 50 205  3.9  4.7  1.23 10.81  7.42  66 1018.5  25.0  25.4  22.9 99.0 99.00
2016 06 02 21 50 227  3.4  4.2  1.17 12.90  7.17  38 1018.3  25.0  25.3  22.9 99.0 99.00
2016 06 02 22 50 223  3.3  4.0  1.16  8.33  7.38 130 1018.4  25.0  25.1  22.7 99.0 99.00
2016 06 02 23 50 223  2.8  3.5  1.13 13.79  7.38  48 1018.5  24.8  25.1  22.8 99.0 99.00
2016 06 03 00 50 203  2.5  3.0  1.14 12.90  7.07  63 1018.8  24.7  25.0  22.7 99.0 99.00
2016 06 03 01 50 185  2.6  3.2  1.10  8.33  7.01 132 1019.1  24.7  24.9  22.9 99.0 99.00
2016 06 03 02 50 182  3.1  3.7  1.05  8.33  6.95 130 1019.2  24.6  24.9  23.2 99.0 99.00
2016 06 03 03 50 184  3.1  3.7  1.16  7.69  6.99 141 1019.3  24.6  24.9  23.2 99.0 99.00
2016 06 03 04 50 186  2.9  3.3  1.11 12.90  7.25  52 1019.0  24.5  24.8  23.2 99.0 99.00
2016 06 03 05 50 198  2.5  3.1  1.23 12.90  7.50  40 1018.7  24.5  24.9  23.1 99.0 99.00
2016 06 03 06 50 216  2.5  3.0  1.08 12.12  7.21  36 1018.5  24.4  24.9  23.5 99.0 99.00
2016 06 03 07 50 221  3.0  3.8  1.19  7.69  7.16 149 1018.4  24.4  24.8  23.4 99.0 99.00
2016 06 03 08 50 217  2.5  2.9  1.17  7.69  6.92 145 1018.4  24.4  24.8  23.1 99.0 99.00
2016 06 03 09 50 210  2.4  2.9  1.19 12.12  6.83  67 1018.5  24.4  24.7  23.4 99.0 99.00
2016 06 03 10 50 196  2.0  2.6  1.21 13.79  7.05  58 1018.7  24.5  24.7  23.4 99.0 99.00
2016 06 03 11 50 206  2.0  2.5  1.28 12.90  6.84  60 1019.0  24.6  24.7  23.4 99.0 99.00
2016 06 03 12 50 189  3.0  3.5  1.23 12.90  6.82  72 1019.3  24.5  24.8  23.2 99.0 99.00
2016 06 03 13 50 206  2.5  3.1  1.19  6.67  6.52 151 1019.4  24.6  25.0  23.5 99.0 99.00
2016 06 03 14 50 203  2.7  3.4  1.18 12.90  6.55  61 1019.3  24.7  25.3  23.3 99.0 99.00
2016 06 03 15 50 215  3.3  3.9  1.15 12.90  6.53  67 1019.2  24.9  25.4  23.0 99.0 99.00
2016 06 03 16 50 224  3.5  4.3  1.10  9.09  6.66 146 1019.0  25.0  25.6  22.8 99.0 99.00
2016 06 03 17 50 240  3.4  4.3  1.18  8.33  6.60 142 1018.5  25.1  25.8  22.8 99.0 99.00
2016 06 03 18 50 246  3.5  4.2  1.06 10.81  6.59  37 1018.0  25.2  25.8  22.7 99.0 99.00
