#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2016 07 31 23 50 216  4.8  5.4  0.97  5.00  4.77 209 1021.5  28.8  29.5  26.0 99.0 99.00
2016 08 01 00 50 218  5.6  6.9  1.06  4.76  4.86 222 1021.8  29.1  29.4  25.6 99.0 99.00
2016 08 01 01 50 211  5.3  6.4  0.93  5.26  4.99 200 1022.1  29.2  29.4  25.1 99.0 99.00
2016 08 01 02 50 206  5.6  7.0  0.95  5.00  4.92 206 1022.1  29.1  29.4  25.3 99.0 99.00
2016 08 01 03 50 207  5.2  6.0  0.95  5.00  4.92 212 1022.4  29.1  29.4  25.7 99.0 99.00
2016 08 01 04 50 206  5.8  7.1  0.97  5.26  4.85 204 1022.1  29.0  29.4  25.7 99.0 99.00
2016 08 01 05 50 214  6.0  7.2  0.96  5.00  4.80 229 1022.0  28.9  29.4  25.5 99.0 99.00
2016 08 01 06 50 210  5.9  7.1  0.96  4.76  4.94 215 1021.7  28.9  29.4  25.2 99.0 99.00
2016 08 01 07 50 228  5.2  6.2  0.97  9.09  4.89 136 1021.8  28.8  29.4  25.2 99.0 99.00
2016 08 01 08 50 228  6.3  7.3  0.98  5.56  4.96 184 1021.7  28.9  29.3  25.1 99.0 99.00
2016 08 01 09 50 227  5.5  6.5  1.00  7.69  4.92 116 1022.1  28.7  29.3  25.6 99.0 99.00
2016 08 01 10 50 241  5.3  6.1  1.05  8.33  4.89 140 1022.0  28.7  29.3  23.9 99.0 99.00
2016 08 01 11 50 228  5.4  6.5  1.09  7.69  5.18 141 1022.3  28.7  29.3  25.4 99.0 99.00
2016 08 01 12 50 234  5.1  6.1  1.15  9.09  5.36 134 1022.5  29.0  29.3  24.8 99.0 99.00
