#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2016 08 01 00 00  86  9.4 12.0 99.00 99.00 99.00 999 1017.3  29.0  28.8  25.8 99.0 99.00 
2016 08 01 00 10  87  9.2 11.5 99.00 99.00 99.00 999 1017.3  28.9  28.8  25.7 99.0 99.00 
2016 08 01 00 20  87  9.3 11.8 99.00 99.00 99.00 999 1017.3  28.9  28.8  25.8 99.0 99.00 
2016 08 01 00 30  99  9.4 12.7 99.00 99.00 99.00 999 1017.5  28.8  28.8  25.7 99.0 99.00 
2016 08 01 00 40 115  7.8 10.6  3.28 10.00  6.78 103 1017.5  27.5  28.8  25.3 99.0 99.00 
2016 08 01 00 50  96  6.9 10.0 99.00 99.00 99.00 999 1017.7  27.4  28.8  25.4 99.0 99.00 
2016 08 01 01 00  88  7.7 10.0 99.00 99.00 99.00 999 1017.7  27.7  28.8  25.5 99.0 99.00 
2016 08 01 01 10  86  7.1  9.1 99.00 99.00 99.00 999 1017.7  27.7  28.8  25.5 99.0 99.00 
2016 08 01 01 20  84  7.5 10.3 99.00 99.00 99.00 999 1017.9  27.8  28.8  25.7 99.0 99.00 
2016 08 01 01 30  83  7.5  9.8 99.00 99.00 99.00 999 1017.9  28.0  28.8  25.9 99.0 99.00 
2016 08 01 01 40  88  6.7  8.7  3.02 10.00  6.66 106 1018.1  28.2  28.8  26.2 99.0 99.00 
2016 08 01 01 50  87  7.9 11.2 99.00 99.00 99.00 999 1018.1  28.3  28.8  26.0 99.0 99.00 
2016 08 01 02 00  75  9.8 11.7 99.00 99.00 99.00 999 1018.2  28.7  28.8  25.6 99.0 99.00 
2016 08 01 02 10  76  9.7 12.0 99.00 99.00 99.00 999 1018.2  28.8  28.8  25.8 99.0 99.00 
2016 08 01 02 20  76  9.2 12.0 99.00 99.00 99.00 999 1018.2  28.8  28.8  25.8 99.0 99.00 
2016 08 01 02 30  74  9.4 12.6 99.00 99.00 99.00 999 1018.2  28.8  28.8  26.0 99.0 99.00 
2016 08 01 02 40  80  9.7 12.3  2.90 10.00  6.48 104 1018.2  28.8  28.8  25.8 99.0 99.00 
2016 08 01 02 50  74  9.8 12.1 99.00 99.00 99.00 999 1018.2  28.7  28.8  25.6 99.0 99.00 
2016 08 01 03 00  75  9.9 12.4 99.00 99.00 99.00 999 1018.2  28.8  28.8  25.7 99.0 99.00 
2016 08 01 03 10  76 10.2 12.9 99.00 99.00 99.00 999 1018.1  28.7  28.8  25.5 99.0 99.00 
2016 08 01 03 20  76  9.8 12.4 99.00 99.00 99.00 999 1018.2  28.8  28.8  25.8 99.0 99.00 
2016 08 01 03 30  78  9.6 12.0 99.00 99.00 99.00 999 1018.2  28.7  28.8  25.7 99.0 99.00 
2016 08 01 03 40  77  9.9 12.0  2.91 10.00  6.67 109 1018.1  28.7  28.8  25.8 99.0 99.00 
2016 08 01 03 50  78  9.8 12.7 99.00 99.00 99.00 999 1018.0  28.7  28.8  25.8 99.0 99.00 
2016 08 01 04 00  82  9.8 12.6 99.00 99.00 99.00 999 1017.9  28.7  28.7  25.7 99.0 99.00 
2016 08 01 04 10  84 10.3 12.9 99.00 99.00 99.00 999 1017.9  28.7  28.8  25.5 99.0 99.00 
2016 08 01 04 20  81  9.7 12.4 99.00 99.00 99.00 999 1017.7  28.7  28.7  25.7 99.0 99.00 
2016 08 01 04 30  80  9.6 12.2 99.00 99.00 99.00 999 1017.6  28.7  28.7  25.6 99.0 99.00 
2016 08 01 04 40  83  9.0 11.7  2.87  9.09  6.38  96 1017.4  28.7  28.8  25.8 99.0 99.00 
2016 08 01 04 50  79  9.9 12.6 99.00 99.00 99.00 999 1017.3  28.6  28.8  25.5 99.0 99.00 
2016 08 01 05 00  79  9.9 12.1 99.00 99.00 99.00 999 1017.1  28.7  28.8  25.6 99.0 99.00 
2016 08 01 05 10  81  9.7 12.6 99.00 99.00 99.00 999 1017.1  28.6  28.7  25.6 99.0 99.00 
2016 08 01 05 20  79  9.3 11.9 99.00 99.00 99.00 999 1017.0  28.7  28.8  25.7 99.0 99.00 
2016 08 01 05 30  79  9.2 11.6 99.00 99.00 99.00 999 1016.9  28.6  28.7  25.5 99.0 99.00 
2016 08 01 05 40  83  9.0 11.5  2.68 10.00  6.39 101 1016.8  28.7  28.7  25.6 99.0 99.00 
2016 08 01 05 50  80  9.2 12.6 99.00 99.00 99.00 999 1016.6  28.6  28.7  25.8 99.0 99.00 
2016 08 01 06 00  81  9.8 12.6 99.00 99.00 99.00 999 1016.6  28.6  28.7  25.6 99.0 99.00 
2016 08 01 06 10  80  9.5 11.9 99.00 99.00 99.00 999 1016.5  28.6  28.7  25.7 99.0 99.00 
2016 08 01 06 20  80  9.8 11.8 99.00 99.00 99.00 999 1016.6  28.5  28.7  25.2 99.0 99.00 
2016 08 01 06 30  85  9.0 11.4 99.00 99.00 99.00 999 1016.6  28.6  28.7  25.4 99.0 99.00 
2016 08 01 06 40  82 10.0 13.4  2.74 10.00  6.61  91 1016.4  28.5  28.7  25.2 99.0 99.00 
2016 08 01 06 50  80 10.3 12.6 99.00 99.00 99.00 999 1016.4  28.6  28.7  25.3 99.0 99.00 
2016 08 01 07 00  84  9.6 12.0 99.00 99.00 99.00 999 1016.5  28.6  28.7  25.3 99.0 99.00 
2016 08 01 07 10  87  9.3 11.6 99.00 99.00 99.00 999 1016.4  28.6  28.7  25.3 99.0 99.00 
2016 08 01 07 20  82  9.2 11.9 99.00 99.00 99.00 999 1016.4  28.5  28.7  25.4 99.0 99.00 
2016 08 01 07 30  82  9.8 12.4 99.00 99.00 99.00 999 1016.3  28.6  28.7  25.4 99.0 99.00 
2016 08 01 07 40  83 10.1 12.2  2.56 10.00  6.39 100 1016.3  28.6  28.7  25.1 99.0 99.00 
2016 08 01 07 50  85 10.0 12.8 99.00 99.00 99.00 999 1016.3  28.6  28.7  25.1 99.0 99.00 
2016 08 01 08 00  82  9.8 12.8 99.00 99.00 99.00 999 1016.1  28.6  28.7  25.2 99.0 99.00 
2016 08 01 08 10  84 10.4 12.9 99.00 99.00 99.00 999 1016.1  28.6  28.7  25.0 99.0 99.00 
2016 08 01 08 20  82 10.1 13.4 99.00 99.00 99.00 999 1016.1  28.5  28.7  25.1 99.0 99.00 
2016 08 01 08 30  87 10.1 13.6 99.00 99.00 99.00 999 1016.1  28.6  28.7  25.0 99.0 99.00 
2016 08 01 08 40  85  9.7 12.3  2.78 10.81  6.46 109 1016.2  28.6  28.7  25.2 99.0 99.00 
2016 08 01 08 50  86  9.7 12.2 99.00 99.00 99.00 999 1016.2  28.5  28.7  25.0 99.0 99.00 
2016 08 01 09 00  83  9.6 12.1 99.00 99.00 99.00 999 1016.3  28.6  28.7  25.2 99.0 99.00 
2016 08 01 09 10  87  9.4 12.0 99.00 99.00 99.00 999 1016.3  28.6  28.7  25.2 99.0 99.00 
2016 08 01 09 20  88  9.4 11.9 99.00 99.00 99.00 999 1016.5  28.6  28.7  25.1 99.0 99.00 
2016 08 01 09 30  88  9.6 11.7 99.00 99.00 99.00 999 1016.6  28.6  28.7  25.0 99.0 99.00 
2016 08 01 09 40  86  9.3 11.5  2.67 10.00  6.19 102 1016.7  28.6  28.7  25.1 99.0 99.00 
2016 08 01 09 50  90  9.4 12.0 99.00 99.00 99.00 999 1016.8  28.6  28.7  25.0 99.0 99.00 
2016 08 01 10 00  92  9.1 12.1 99.00 99.00 99.00 999 1016.9  28.6  28.7  25.0 99.0 99.00 
2016 08 01 10 10  92  9.7 11.6 99.00 99.00 99.00 999 1017.1  28.6  28.7  24.8 99.0 99.00 
2016 08 01 10 20  89  9.7 11.9 99.00 99.00 99.00 999 1017.3  28.6  28.7  24.7 99.0 99.00 
2016 08 01 10 30  89  9.7 12.4 99.00 99.00 99.00 999 1017.4  28.6  28.7  24.6 99.0 99.00 
2016 08 01 10 40  88  8.8 11.1  2.85 10.00  6.59 102 1017.5  28.7  28.7  25.1 99.0 99.00 
2016 08 01 10 50  91  9.1 11.5 99.00 99.00 99.00 999 1017.5  28.6  28.7  24.9 99.0 99.00 
2016 08 01 11 00  91  9.3 12.1 99.00 99.00 99.00 999 1017.5  28.7  28.7  24.7 99.0 99.00 
2016 08 01 11 10  95 10.0 12.9 99.00 99.00 99.00 999 1017.5  28.7  28.7  24.5 99.0 99.00 
2016 08 01 11 20  91  9.8 12.0 99.00 99.00 99.00 999 1017.6  28.7  28.7  24.7 99.0 99.00 
2016 08 01 11 30  94  9.8 12.0 99.00 99.00 99.00 999 1017.5  28.7  28.7  24.5 99.0 99.00 
2016 08 01 11 40  92  9.9 12.6  2.58 10.00  6.09 102 1017.5  28.7  28.7  24.7 99.0 99.00 
2016 08 01 11 50  91  9.9 12.1 99.00 99.00 99.00 999 1017.6  28.6  28.7  24.6 99.0 99.00 
2016 08 01 12 00  93  9.6 12.4 99.00 99.00 99.00 999 1017.8  28.7  28.7  24.7 99.0 99.00 
2016 08 01 12 10  93  9.4 11.5 99.00 99.00 99.00 999 1017.9  28.7  28.7  24.6 99.0 99.00 
2016 08 01 12 20  94  9.3 11.5 99.00 99.00 99.00 999 1017.9  28.7  28.7  24.5 99.0 99.00 
2016 08 01 12 30  93  9.0 11.1 99.00 99.00 99.00 999 1018.0  28.7  28.7  24.4 99.0 99.00 
2016 08 01 12 40  94  8.8 11.2  2.85  9.09  6.58  97 1018.1  28.7  28.7  24.6 99.0 99.00 
2016 08 01 12 50  92  8.5 10.8 99.00 99.00 99.00 999 1018.0  28.8  28.7  24.8 99.0 99.00 
2016 08 01 13 00  91  8.1 10.6 99.00 99.00 99.00 999 1018.0  28.7  28.7  24.9 99.0 99.00 
2016 08 01 13 10  95  8.3 10.8 99.00 99.00 99.00 999 1018.0  28.7  28.7  25.0 99.0 99.00 
2016 08 01 13 20  98  8.8 10.9 99.00 99.00 99.00 999 1018.0  28.7  28.7  24.9 99.0 99.00 
2016 08 01 13 30  92  8.5 10.8 99.00 99.00 99.00 999 1018.1  28.7  28.7  24.9 99.0 99.00 
2016 08 01 13 40  93  8.6 10.7  2.41  9.09  6.10 108 1018.4  28.7  28.7  24.8 99.0 99.00 
2016 08 01 13 50  93  8.6 10.8 99.00 99.00 99.00 999 1018.4  28.8  28.7  24.9 99.0 99.00 
2016 08 01 14 00  94  8.3 11.1 99.00 99.00 99.00 999 1018.4  28.8  28.7  25.1 99.0 99.00 
2016 08 01 14 10  91  9.0 11.5 99.00 99.00 99.00 999 1018.3  28.8  28.7  24.8 99.0 99.00 
2016 08 01 14 20  91  8.9 11.0 99.00 99.00 99.00 999 1018.3  28.8  28.7  24.9 99.0 99.00 
